"Course Title","Courses - LONG_CLASS_TITLE","First Name","Last Name","Quarter","Invites","Resp.","%Resp","Q1 Average Number of Hours Per Week Spent in Preparation","Q2 Info Clearly Conveyed","Q3 Info Conveyed In an Interesting Way","Q4 Acquired Useful Tools","Q5 Amount Learned from Course","Q6 Recommend Course to Others"
"BUSN 37882 88","Marketing Strategy Simulation","Pradeep","Chintagunta","Summer 2020","45","17","37.780000000000000","5.470000000000000","4.760000000000000","4.650000000000000","4.710000000000000","4.530000000000000","4.760000000000000"
"BUSN 37902 50","Foundations of Advanced Quantitative Marketing","Pradeep","Chintagunta","Winter 2020","11","3","27.270000000000000","7.000000000000000","4.330000000000000","4.330000000000000","4.670000000000000","4.670000000000000","4.330000000000000"
"BUSN 37904 50","Advanced Quantitative Marketing","Guenter","Hitsch","Winter 2020","5","3","60.000000000000000","7.670000000000000","5.000000000000000","5.000000000000000","5.000000000000000","5.000000000000000","5.000000000000000"
"BUSN 37904 50","Advanced Quantitative Marketing","Jean-Pierre","Dube","Winter 2020","5","3","60.000000000000000","7.670000000000000","5.000000000000000","5.000000000000000","5.000000000000000","5.000000000000000","5.000000000000000"
"BUSN 37905 50","Marketing Literature Seminar","Berkeley","Dietvorst","Winter 2020","12","7","58.330000000000000","10.710000000000000","4.710000000000000","4.570000000000000","4.140000000000000","4.000000000000000","4.140000000000000"
"BUSN 37905 50","Marketing Literature Seminar","Sarah","Moshary","Winter 2020","12","7","58.330000000000000","10.710000000000000","4.140000000000000","4.000000000000000","4.140000000000000","4.000000000000000","4.140000000000000"
"BUSN 37906 50","Applied Bayesian Econometrics","Sanjog","Misra","Winter 2020","21","13","61.900000000000000","5.770000000000000","4.460000000000000","4.620000000000000","4.460000000000000","4.080000000000000","4.380000000000000"
"BUSN 37907 50","Behavioral Science Research Methods in Marketing","Oleg","Urminsky","Spring 2020","16","11","68.750000000000000","4.730000000000000","4.360000000000000","4.090000000000000","4.450000000000000","4.270000000000000","4.270000000000000"
"BUSN 37909 50","Cognitive Underpinnings of Decisions","Daniel","Bartels","Autumn 2020","6","3","50.000000000000000","4.000000000000000","4.330000000000000","4.670000000000000","4.330000000000000","4.000000000000000","4.330000000000000"
"BUSN 38001 01","Managing in Organizations","Ann","McGill","Spring 2020","64","16","25.000000000000000","3.690000000000000","4.440000000000000","4.500000000000000","4.310000000000000","4.060000000000000","4.380000000000000"
"BUSN 38001 01","Managing in Organizations","Ann","McGill","Autumn 2020","70","42","60.000000000000000","3.240000000000000","4.900000000000000","4.880000000000000","4.760000000000000","4.670000000000000","4.760000000000000"
"BUSN 38001 02","Managing in Organizations","Ann","McGill","Autumn 2020","70","44","62.860000000000000","3.250000000000000","4.680000000000000","4.730000000000000","4.660000000000000","4.610000000000000","4.680000000000000"
"BUSN 38001 81","Managing in Organizations","Ed","O'brien","Summer 2020","56","44","78.570000000000000","3.360000000000000","4.890000000000000","4.890000000000000","4.840000000000000","4.700000000000000","4.840000000000000"
"BUSN 38001 81","Managing in Organizations","Ann","McGill","Spring 2020","63","25","39.680000000000000","3.440000000000000","4.480000000000000","4.280000000000000","4.280000000000000","4.040000000000000","4.200000000000000"
"BUSN 38001 82","Managing in Organizations","Ann","McGill","Spring 2020","64","26","40.630000000000000","3.770000000000000","4.810000000000000","4.620000000000000","4.500000000000000","4.310000000000000","4.580000000000000"
"BUSN 38001 85","Managing in Organizations","Ed","O'brien","Summer 2020","49","29","59.180000000000000","4.240000000000000","4.790000000000000","4.860000000000000","4.690000000000000","4.550000000000000","4.620000000000000"
"BUSN 38001 85","Managing in Organizations","Ann","McGill","Autumn 2020","66","53","80.300000000000000","3.910000000000000","4.640000000000000","4.640000000000000","4.700000000000000","4.570000000000000","4.550000000000000"
"BUSN 38001 86","Managing in Organizations","Ed","O'brien","Summer 2020","60","40","66.670000000000000","3.830000000000000","4.730000000000000","4.730000000000000","4.700000000000000","4.600000000000000","4.700000000000000"
"BUSN 38002 01","Managerial Decision Making","Anuj","Shah","Spring 2020","65","26","40.000000000000000","2.650000000000000","4.770000000000000","4.810000000000000","4.620000000000000","4.540000000000000","4.690000000000000"
"BUSN 38002 01","Managerial Decision Making","Reid","Hastie","Winter 2020","51","28","54.900000000000000","3.040000000000000","3.180000000000000","2.430000000000000","3.070000000000000","2.500000000000000","2.390000000000000"
"BUSN 38002 01","Managerial Decision Making","Kaiyuan Chris","Hsee","Autumn 2020","68","36","52.940000000000000","2.670000000000000","4.280000000000000","3.610000000000000","3.920000000000000","3.420000000000000","3.530000000000000"
"BUSN 38002 02","Managerial Decision Making","Anuj","Shah","Spring 2020","64","34","53.130000000000000","2.880000000000000","4.740000000000000","4.850000000000000","4.500000000000000","4.530000000000000","4.560000000000000"
"BUSN 38002 02","Managerial Decision Making","Reid","Hastie","Winter 2020","26","18","69.230000000000000","3.330000000000000","3.830000000000000","3.390000000000000","3.780000000000000","3.280000000000000","3.280000000000000"
"BUSN 38002 81","Managerial Decision Making","Reid","Hastie","Summer 2020","53","33","62.260000000000000","3.700000000000000","3.940000000000000","3.360000000000000","3.820000000000000","3.330000000000000","3.360000000000000"
"BUSN 38002 81","Managerial Decision Making","Reid","Hastie","Winter 2020","26","16","61.540000000000000","2.940000000000000","4.130000000000000","3.500000000000000","3.630000000000000","3.310000000000000","3.500000000000000"
"BUSN 38002 81","Managerial Decision Making","Kaiyuan Chris","Hsee","Autumn 2020","64","45","70.310000000000000","3.200000000000000","4.380000000000000","3.980000000000000","4.110000000000000","3.690000000000000","3.760000000000000"
"BUSN 38002 85","Managerial Decision Making","Reid","Hastie","Summer 2020","22","9","40.910000000000000","3.780000000000000","3.780000000000000","3.780000000000000","4.220000000000000","3.890000000000000","3.890000000000000"
"BUSN 38002 85","Managerial Decision Making","Anuj","Shah","Spring 2020","60","36","60.000000000000000","3.220000000000000","4.690000000000000","4.810000000000000","4.310000000000000","4.170000000000000","4.420000000000000"
"BUSN 38002 85","Managerial Decision Making","Kaiyuan Chris","Hsee","Autumn 2020","60","42","70.000000000000000","3.290000000000000","4.170000000000000","3.980000000000000","4.290000000000000","3.880000000000000","4.000000000000000"
"BUSN 38101 81","Persuasion: Effective Business Communication","Hal","Weitzman","Winter 2020","36","24","66.670000000000000","3.420000000000000","4.580000000000000","4.540000000000000","4.500000000000000","4.250000000000000","4.420000000000000"
"BUSN 38101 81","Persuasion: Effective Business Communication","Hal","Weitzman","Autumn 2020","36","29","80.560000000000000","3.690000000000000","4.720000000000000","4.760000000000000","4.790000000000000","4.520000000000000","4.690000000000000"
"BUSN 38102 81","Persuasion II","Hal","Weitzman","Spring 2020","24","17","70.830000000000000","3.240000000000000","4.710000000000000","5.000000000000000","4.820000000000000","4.710000000000000","4.760000000000000"
"BUSN 38103 01","Strategies and Processes of Negotiation","Shereen","Chaudhry","Spring 2020","39","32","82.050000000000000","3.440000000000000","4.560000000000000","4.380000000000000","4.410000000000000","4.160000000000000","4.250000000000000"
"BUSN 38103 01","Strategies and Processes of Negotiation","Emma","Levine","Winter 2020","42","24","57.140000000000000","2.710000000000000","4.710000000000000","4.460000000000000","4.290000000000000","3.880000000000000","4.210000000000000"
"BUSN 38103 01","Strategies and Processes of Negotiation","Thomas","Talhelm","Autumn 2020","54","40","74.070000000000000","2.880000000000000","4.500000000000000","4.400000000000000","4.650000000000000","4.300000000000000","4.480000000000000"
"BUSN 38103 02","Strategies and Processes of Negotiation","Joshua","Dean","Spring 2020","26","14","53.850000000000000","2.290000000000000","4.860000000000000","4.930000000000000","4.790000000000000","4.710000000000000","4.930000000000000"
"BUSN 38103 02","Strategies and Processes of Negotiation","Emma","Levine","Winter 2020","50","29","58.000000000000000","2.830000000000000","4.720000000000000","4.550000000000000","4.450000000000000","3.930000000000000","4.280000000000000"
"BUSN 38103 02","Strategies and Processes of Negotiation","Thomas","Talhelm","Autumn 2020","55","38","69.090000000000000","3.050000000000000","4.740000000000000","4.820000000000000","4.840000000000000","4.740000000000000","4.790000000000000"
"BUSN 38103 03","Strategies and Processes of Negotiation","Christopher","Bryan","Spring 2020","50","23","46.000000000000000","3.780000000000000","3.960000000000000","3.960000000000000","4.220000000000000","4.000000000000000","4.000000000000000"
"BUSN 38103 03","Strategies and Processes of Negotiation","Alex","Koch","Winter 2020","54","33","61.110000000000000","2.120000000000000","4.300000000000000","4.210000000000000","4.210000000000000","3.820000000000000","4.300000000000000"
"BUSN 38103 03","Strategies and Processes of Negotiation","Joshua","Dean","Autumn 2020","36","22","61.110000000000000","2.410000000000000","4.590000000000000","4.450000000000000","4.450000000000000","4.180000000000000","4.450000000000000"
"BUSN 38103 04","Strategies and Processes of Negotiation","Christopher","Bryan","Spring 2020","54","20","37.040000000000000","2.900000000000000","4.450000000000000","4.350000000000000","4.700000000000000","4.350000000000000","4.500000000000000"
"BUSN 38103 81","Strategies and Processes of Negotiation","George","Wu","Summer 2020","20","13","65.000000000000000","4.690000000000000","4.310000000000000","4.460000000000000","4.770000000000000","4.540000000000000","4.540000000000000"
"BUSN 38103 81","Strategies and Processes of Negotiation","Alex","Koch","Winter 2020","19","13","68.420000000000000","3.080000000000000","4.080000000000000","4.080000000000000","4.230000000000000","4.000000000000000","4.080000000000000"
"BUSN 38103 81","Strategies and Processes of Negotiation","Thomas","Talhelm","Autumn 2020","54","41","75.930000000000000","3.270000000000000","4.540000000000000","4.410000000000000","4.390000000000000","4.200000000000000","4.410000000000000"
"BUSN 38103 82","Strategies and Processes of Negotiation","George","Wu","Summer 2020","23","15","65.220000000000000","3.800000000000000","4.470000000000000","4.800000000000000","4.670000000000000","4.600000000000000","4.670000000000000"
"BUSN 38103 82","Strategies and Processes of Negotiation","Elena","Zinchenko","Winter 2020","47","30","63.830000000000000","3.700000000000000","4.270000000000000","4.300000000000000","4.570000000000000","4.200000000000000","4.230000000000000"
"BUSN 38103 82","Strategies and Processes of Negotiation","Joshua","Dean","Autumn 2020","34","23","67.650000000000000","3.870000000000000","4.830000000000000","4.780000000000000","4.740000000000000","4.570000000000000","4.700000000000000"
"BUSN 38103 83","Strategies and Processes of Negotiation","Christopher","Bryan","Spring 2020","49","31","63.270000000000000","3.520000000000000","4.480000000000000","4.520000000000000","4.550000000000000","4.480000000000000","4.520000000000000"
"BUSN 38103 85","Strategies and Processes of Negotiation","Emma","Levine","Winter 2020","55","33","60.000000000000000","3.760000000000000","4.420000000000000","4.300000000000000","4.270000000000000","4.060000000000000","4.330000000000000"
"BUSN 38105 01","Advanced Negotiations","George","Wu","Spring 2020","36","11","30.560000000000000","3.820000000000000","4.270000000000000","4.270000000000000","4.450000000000000","4.450000000000000","4.450000000000000"
"BUSN 38105 02","Advanced Negotiations","George","Wu","Spring 2020","37","9","24.320000000000000","3.330000000000000","3.890000000000000","3.560000000000000","3.890000000000000","3.110000000000000","3.330000000000000"
"BUSN 38105 81","Advanced Negotiations","George","Wu","Spring 2020","28","9","32.140000000000000","4.000000000000000","4.000000000000000","4.110000000000000","4.000000000000000","3.670000000000000","3.890000000000000"
"BUSN 38115 81","Ethics of Business","John","Rollert","Spring 2020","68","33","48.530000000000000","4.580000000000000","4.850000000000000","4.670000000000000","4.700000000000000","4.760000000000000","4.880000000000000"
"BUSN 38115 85","Ethics of Business","John","Rollert","Autumn 2020","54","35","64.810000000000000","4.770000000000000","4.830000000000000","4.800000000000000","4.570000000000000","4.600000000000000","4.630000000000000"
"BUSN 38116 01","Leading and Managing Teams","Elena","Zinchenko","Autumn 2020","49","25","51.020000000000000","2.720000000000000","3.760000000000000","3.680000000000000","3.440000000000000","3.120000000000000","3.120000000000000"
"BUSN 38116 81","Leading and Managing Teams","Elena","Zinchenko","Autumn 2020","34","20","58.820000000000000","3.600000000000000","4.100000000000000","4.250000000000000","4.050000000000000","3.850000000000000","3.800000000000000"
"BUSN 38119 81","Designing a Good Life","Nicholas","Epley","Winter 2020","61","43","70.490000000000000","3.860000000000000","4.580000000000000","4.700000000000000","4.440000000000000","4.350000000000000","4.420000000000000"
"BUSN 38119 85","Designing a Good Life","Nicholas","Epley","Winter 2020","54","37","68.520000000000000","4.540000000000000","4.680000000000000","4.730000000000000","4.380000000000000","4.350000000000000","4.490000000000000"
"BUSN 38120 01","The Study of Behavioral Economics","Devin","Pope","Winter 2020","70","53","75.710000000000000","2.150000000000000","4.870000000000000","4.830000000000000","4.490000000000000","4.570000000000000","4.810000000000000"
"BUSN 38120 81","The Study of Behavioral Economics","Devin","Pope","Winter 2020","70","54","77.140000000000000","2.570000000000000","4.830000000000000","4.890000000000000","4.650000000000000","4.560000000000000","4.670000000000000"
"BUSN 38122 01","Diversity in Organizations","Jane","Risen","Winter 2020","50","34","68.000000000000000","3.910000000000000","3.910000000000000","3.260000000000000","3.500000000000000","3.150000000000000","3.030000000000000"
"BUSN 38122 81","Diversity in Organizations","Jane","Risen","Winter 2020","40","31","77.500000000000000","4.970000000000000","4.390000000000000","4.130000000000000","4.190000000000000","4.100000000000000","4.130000000000000"
"BUSN 38815 88","Managerial Psychology","Ann","McGill","Autumn 2020","90","75","83.330000000000000","15.770000000000000","4.800000000000000","4.850000000000000","4.770000000000000","4.570000000000000","4.720000000000000"
"BUSN 38815 92","Managerial Psychology","Bernd","Wittenbrink","Autumn 2020","55","41","74.550000000000000","18.120000000000000","4.540000000000000","4.410000000000000","4.710000000000000","4.460000000000000","4.590000000000000"
"BUSN 38815 93","Managerial Psychology","Linda Elaine","Ginzel","Autumn 2020","85","63","74.120000000000000","12.290000000000000","4.540000000000000","4.650000000000000","4.520000000000000","4.460000000000000","4.650000000000000"
"BUSN 38821 87","Persuasion: Effective Business Communication","Hal","Weitzman","Summer 2020","36","21","58.330000000000000","7.240000000000000","4.480000000000000","4.670000000000000","4.480000000000000","4.330000000000000","4.380000000000000"
"BUSN 38821 88","Persuasion: Effective Business Communication","Hal","Weitzman","Summer 2020","36","23","63.890000000000000","4.910000000000000","4.650000000000000","4.780000000000000","4.740000000000000","4.520000000000000","4.740000000000000"
"BUSN 38870 88","Designing a Good Life","Nicholas","Epley","Summer 2020","76","33","43.420000000000000","7.880000000000000","4.550000000000000","4.610000000000000","4.520000000000000","4.390000000000000","4.640000000000000"
"BUSN 38886 88","Power and Influence in Organizations","Tanya","Menon","Summer 2020","71","41","57.750000000000000","5.370000000000000","4.410000000000000","4.370000000000000","4.370000000000000","4.200000000000000","4.240000000000000"
"BUSN 38901 50","Current Topics in Behavioral Science I","Ann","McGill","Spring 2020","12","4","33.330000000000000","6.250000000000000","5.000000000000000","5.000000000000000","5.000000000000000","4.750000000000000","4.750000000000000"
"BUSN 38901 50","Current Topics in Behavioral Science I","Ed","O'brien","Spring 2020","12","4","33.330000000000000","6.250000000000000","5.000000000000000","5.000000000000000","5.000000000000000","4.750000000000000","4.750000000000000"
"BUSN 38901 50","Current Topics in Behavioral Science I","Shereen","Chaudhry","Autumn 2020","5","4","80.000000000000000","7.500000000000000","4.750000000000000","4.750000000000000","4.750000000000000","4.500000000000000","4.500000000000000"
"BUSN 38901 50","Current Topics in Behavioral Science I","Kaiyuan Chris","Hsee","Autumn 2020","5","4","80.000000000000000","7.500000000000000","4.750000000000000","4.250000000000000","4.750000000000000","4.500000000000000","4.500000000000000"
"BUSN 38912 50","Behavioral Economics","Devin","Pope","Winter 2020","7","6","85.710000000000000","5.000000000000000","5.000000000000000","5.000000000000000","5.000000000000000","5.000000000000000","4.830000000000000"
"BUSN 38914 50","Foundations of Social Psychology","Ayelet","Fishbach","Winter 2020","14","7","50.000000000000000","6.430000000000000","4.570000000000000","4.430000000000000","4.290000000000000","3.860000000000000","4.000000000000000"
"BUSN 38916 50","Behavioral Economics - Development & Observational Data","Devin","Pope","Autumn 2020","12","6","50.000000000000000","5.500000000000000","4.670000000000000","4.830000000000000","4.500000000000000","4.330000000000000","4.500000000000000"
"BUSN 38916 50","Behavioral Economics - Development & Observational Data","Joshua","Dean","Autumn 2020","12","6","50.000000000000000","5.500000000000000","4.330000000000000","4.330000000000000","4.500000000000000","4.330000000000000","4.500000000000000"
"BUSN 39001 01","Strategy and Structure: Markets and Organizations","Amanda","Sharkey","Spring 2020","62","26","41.940000000000000","3.150000000000000","4.120000000000000","3.580000000000000","3.770000000000000","3.540000000000000","3.540000000000000"
"BUSN 39001 02","Strategy and Structure: Markets and Organizations","Amanda","Sharkey","Spring 2020","64","23","35.940000000000000","3.130000000000000","4.300000000000000","3.830000000000000","3.780000000000000","3.170000000000000","3.390000000000000"
"BUSN 39001 85","Strategy and Structure: Markets and Organizations","Amanda","Sharkey","Spring 2020","58","17","29.310000000000000","4.180000000000000","3.940000000000000","3.760000000000000","3.880000000000000","3.710000000000000","3.710000000000000"
"BUSN 39002 01","Strategic Leadership","Patrick","Bergemann","Spring 2020","26","9","34.620000000000000","3.780000000000000","4.560000000000000","4.220000000000000","4.220000000000000","3.890000000000000","3.890000000000000"
"BUSN 39002 01","Strategic Leadership","Ronald","Burt","Winter 2020","70","48","68.570000000000000","1.670000000000000","4.020000000000000","4.190000000000000","3.670000000000000","3.440000000000000","3.750000000000000"
"BUSN 39002 02","Strategic Leadership","Ronald","Burt","Winter 2020","69","38","55.070000000000000","1.610000000000000","4.000000000000000","4.320000000000000","3.970000000000000","3.580000000000000","3.890000000000000"
"BUSN 39002 81","Strategic Leadership","Patrick","Bergemann","Spring 2020","19","8","42.110000000000000","2.750000000000000","4.380000000000000","4.380000000000000","4.380000000000000","4.250000000000000","4.130000000000000"
"BUSN 39002 81","Strategic Leadership","Ronald","Burt","Winter 2020","69","49","71.010000000000000","2.000000000000000","4.290000000000000","4.510000000000000","4.350000000000000","4.040000000000000","4.240000000000000"
"BUSN 39002 85","Strategic Leadership","Patrick","Bergemann","Spring 2020","37","14","37.840000000000000","3.500000000000000","4.360000000000000","3.930000000000000","4.210000000000000","3.930000000000000","4.000000000000000"
"BUSN 39101 01","Technology Strategy","Marc James","Knez","Autumn 2020","63","42","66.670000000000000","4.450000000000000","4.240000000000000","3.710000000000000","4.290000000000000","3.950000000000000","3.900000000000000"
"BUSN 39101 81","Technology Strategy","Marc James","Knez","Autumn 2020","56","37","66.070000000000000","5.110000000000000","4.110000000000000","3.970000000000000","4.190000000000000","3.970000000000000","4.140000000000000"
"BUSN 40000 01","Operations Management: Business Process Fundamentals","Ozan","Candogan","Spring 2020","65","28","43.080000000000000","4.640000000000000","4.640000000000000","4.680000000000000","4.680000000000000","4.500000000000000","4.570000000000000"
"BUSN 40000 01","Operations Management: Business Process Fundamentals","Yuan","Zhong","Winter 2020","62","31","50.000000000000000","4.160000000000000","4.480000000000000","4.520000000000000","4.650000000000000","4.290000000000000","4.450000000000000"
"BUSN 40000 01","Operations Management: Business Process Fundamentals","Rene","Caldentey","Autumn 2020","70","41","58.570000000000000","4.220000000000000","4.150000000000000","3.780000000000000","4.050000000000000","3.710000000000000","3.900000000000000"
"BUSN 40000 02","Operations Management: Business Process Fundamentals","Ozan","Candogan","Spring 2020","65","27","41.540000000000000","5.110000000000000","4.630000000000000","4.590000000000000","4.520000000000000","4.330000000000000","4.590000000000000"
"BUSN 40000 02","Operations Management: Business Process Fundamentals","Yuan","Zhong","Winter 2020","70","45","64.290000000000000","3.960000000000000","4.600000000000000","4.310000000000000","4.530000000000000","4.180000000000000","4.270000000000000"
"BUSN 40000 81","Operations Management: Business Process Fundamentals","Sergio","Chayet","Summer 2020","67","45","67.160000000000000","6.420000000000000","4.760000000000000","4.820000000000000","4.640000000000000","4.420000000000000","4.640000000000000"
"BUSN 40000 81","Operations Management: Business Process Fundamentals","Ozan","Candogan","Spring 2020","63","29","46.030000000000000","5.410000000000000","4.450000000000000","4.380000000000000","4.410000000000000","4.170000000000000","4.070000000000000"
"BUSN 40000 81","Operations Management: Business Process Fundamentals","Yuan","Zhong","Winter 2020","35","19","54.290000000000000","4.320000000000000","4.470000000000000","4.320000000000000","4.420000000000000","4.110000000000000","4.420000000000000"
"BUSN 40000 81","Operations Management: Business Process Fundamentals","Rene","Caldentey","Autumn 2020","64","34","53.130000000000000","4.260000000000000","4.150000000000000","4.120000000000000","4.210000000000000","3.970000000000000","4.090000000000000"
"BUSN 40000 85","Operations Management: Business Process Fundamentals","Sergio","Chayet","Summer 2020","69","47","68.120000000000000","4.890000000000000","4.870000000000000","4.980000000000000","4.850000000000000","4.680000000000000","4.940000000000000"
"BUSN 40108 01","Revenue Management","John","Birge","Winter 2020","40","18","45.000000000000000","4.170000000000000","2.390000000000000","2.720000000000000","3.610000000000000","2.890000000000000","2.720000000000000"
"BUSN 40108 81","Revenue Management","Rene","Caldentey","Spring 2020","62","26","41.940000000000000","6.690000000000000","3.620000000000000","3.460000000000000","3.880000000000000","3.420000000000000","3.380000000000000"
"BUSN 40110 01","Managing Service Operations","Amy","Ward","Winter 2020","45","29","64.440000000000000","3.240000000000000","4.100000000000000","3.690000000000000","3.660000000000000","3.240000000000000","3.480000000000000"
"BUSN 40110 81","Managing Service Operations","Amy","Ward","Winter 2020","44","29","65.910000000000000","3.450000000000000","3.790000000000000","3.410000000000000","3.790000000000000","3.210000000000000","3.410000000000000"
"BUSN 40111 85","Project Management","Sergio","Chayet","Summer 2020","40","23","57.500000000000000","4.300000000000000","4.650000000000000","4.650000000000000","4.700000000000000","4.610000000000000","4.570000000000000"
"BUSN 40205 01","Healthcare Data Analytics","Daniel","Adelman","Winter 2020","28","18","64.290000000000000","4.780000000000000","3.110000000000000","2.780000000000000","2.890000000000000","2.670000000000000","2.390000000000000"
"BUSN 40205 81","Healthcare Data Analytics","Daniel","Adelman","Winter 2020","27","11","40.740000000000000","4.360000000000000","4.270000000000000","3.910000000000000","4.180000000000000","3.820000000000000","3.550000000000000"
"BUSN 40721 01","Healthcare Analytics Lab","Daniel","Adelman","Autumn 2020","12","10","83.330000000000000","13.400000000000000","3.000000000000000","3.200000000000000","4.200000000000000","3.900000000000000","3.500000000000000"
"BUSN 40801 88","Operations Management","Daniel","Adelman","Autumn 2020","78","43","55.130000000000000","8.670000000000000","3.580000000000000","3.160000000000000","3.840000000000000","3.330000000000000","3.300000000000000"
"BUSN 40801 92","Operations Management","Baris","Ata","Autumn 2020","49","32","65.310000000000000","16.220000000000000","4.590000000000000","4.780000000000000","4.500000000000000","4.160000000000000","4.340000000000000"
"BUSN 40801 92","Operations Management","Nicole","Dehoratius","Autumn 2020","49","32","65.310000000000000","16.220000000000000","3.970000000000000","4.190000000000000","4.500000000000000","4.160000000000000","4.340000000000000"
"BUSN 40801 93","Operations Management","Baris","Ata","Autumn 2020","69","35","50.720000000000000","8.430000000000000","4.710000000000000","4.660000000000000","4.660000000000000","4.600000000000000","4.660000000000000"
"BUSN 40801 93","Operations Management","Nicole","Dehoratius","Autumn 2020","69","35","50.720000000000000","8.430000000000000","4.290000000000000","4.260000000000000","4.660000000000000","4.600000000000000","4.660000000000000"
"BUSN 40810 88","Strategic Service Design and Delivery","Nicole","Dehoratius","Summer 2020","52","22","42.310000000000000","8.270000000000000","4.360000000000000","4.450000000000000","4.550000000000000","4.270000000000000","4.360000000000000"
"BUSN 40905 50","Healthcare Operations","Burhaneddin","Sandikci","Winter 2020","5","2","40.000000000000000","5.000000000000000","3.000000000000000","2.000000000000000","2.500000000000000","2.500000000000000","1.500000000000000"
"BUSN 40911 50","Queueing Models for Service Operations Management","Amy","Ward","Autumn 2020","5","3","60.000000000000000","3.670000000000000","5.000000000000000","4.670000000000000","5.000000000000000","5.000000000000000","4.330000000000000"
"BUSN 41000 01","Business Statistics","Vadim","Sokolov","Winter 2020","59","34","57.630000000000000","2.760000000000000","4.120000000000000","4.290000000000000","4.120000000000000","3.850000000000000","4.000000000000000"
"BUSN 41000 01","Business Statistics","Nikhyl","Aragam","Autumn 2020","56","33","58.930000000000000","3.300000000000000","4.030000000000000","4.090000000000000","3.910000000000000","3.610000000000000","3.880000000000000"
"BUSN 41000 02","Business Statistics","Nikhyl","Aragam","Autumn 2020","64","39","60.940000000000000","3.510000000000000","4.050000000000000","4.030000000000000","3.970000000000000","3.720000000000000","3.870000000000000"
"BUSN 41000 03","Business Statistics","Tengyuan","Liang","Autumn 2020","20","15","75.000000000000000","4.470000000000000","4.270000000000000","4.270000000000000","4.330000000000000","4.070000000000000","4.070000000000000"
"BUSN 41000 04","Business Statistics","Tengyuan","Liang","Autumn 2020","61","30","49.180000000000000","4.370000000000000","3.970000000000000","4.030000000000000","3.930000000000000","3.630000000000000","3.770000000000000"
"BUSN 41000 05","Business Statistics","Tengyuan","Liang","Autumn 2020","40","23","57.500000000000000","4.220000000000000","3.870000000000000","4.040000000000000","4.000000000000000","3.740000000000000","3.910000000000000"
"BUSN 41000 06","Business Statistics","Nicholas G","Polson","Autumn 2020","45","27","60.000000000000000","3.110000000000000","2.960000000000000","3.700000000000000","3.440000000000000","3.040000000000000","3.040000000000000"
"BUSN 41000 81","Business Statistics","Robert E","Mcculloch","Summer 2020","50","36","72.000000000000000","3.690000000000000","4.470000000000000","4.220000000000000","4.390000000000000","4.190000000000000","4.080000000000000"
"BUSN 41000 81","Business Statistics","Nikhyl","Aragam","Spring 2020","46","27","58.700000000000000","5.330000000000000","3.740000000000000","3.780000000000000","3.850000000000000","3.560000000000000","3.440000000000000"
"BUSN 41000 81","Business Statistics","Carlos","Carvalho","Winter 2020","61","36","59.020000000000000","2.670000000000000","4.810000000000000","4.860000000000000","4.780000000000000","4.440000000000000","4.750000000000000"
"BUSN 41000 81","Business Statistics","Tetsuya","Kaji","Autumn 2020","25","18","72.000000000000000","3.110000000000000","3.720000000000000","4.000000000000000","4.000000000000000","3.780000000000000","4.060000000000000"
"BUSN 41000 82","Business Statistics","Tetsuya","Kaji","Autumn 2020","12","9","75.000000000000000","3.220000000000000","4.000000000000000","4.000000000000000","4.110000000000000","4.110000000000000","4.220000000000000"
"BUSN 41000 85","Business Statistics","Robert E","Mcculloch","Summer 2020","18","7","38.890000000000000","3.860000000000000","4.290000000000000","4.290000000000000","4.430000000000000","3.860000000000000","4.290000000000000"
"BUSN 41000 85","Business Statistics","Nikhyl","Aragam","Spring 2020","44","22","50.000000000000000","4.730000000000000","3.950000000000000","3.860000000000000","3.860000000000000","3.410000000000000","3.550000000000000"
"BUSN 41000 85","Business Statistics","Carlos","Carvalho","Winter 2020","51","28","54.900000000000000","2.430000000000000","4.750000000000000","4.960000000000000","4.640000000000000","4.540000000000000","4.750000000000000"
"BUSN 41000 85","Business Statistics","Nicholas G","Polson","Autumn 2020","24","15","62.500000000000000","3.870000000000000","3.600000000000000","4.470000000000000","4.200000000000000","3.800000000000000","3.870000000000000"
"BUSN 41100 01","Applied Regression Analysis","Dacheng","Xiu","Winter 2020","66","49","74.240000000000000","6.140000000000000","4.490000000000000","4.510000000000000","4.690000000000000","4.430000000000000","4.430000000000000"
"BUSN 41100 01","Applied Regression Analysis","Max","Farrell","Autumn 2020","15","11","73.330000000000000","6.180000000000000","3.910000000000000","4.180000000000000","4.450000000000000","4.000000000000000","3.640000000000000"
"BUSN 41100 02","Applied Regression Analysis","Panagiotis","Toulis","Autumn 2020","67","44","65.670000000000000","5.450000000000000","4.450000000000000","4.430000000000000","4.590000000000000","4.410000000000000","4.390000000000000"
"BUSN 41100 03","Applied Regression Analysis","Panagiotis","Toulis","Autumn 2020","66","36","54.550000000000000","5.690000000000000","4.310000000000000","4.360000000000000","4.330000000000000","4.140000000000000","4.170000000000000"
"BUSN 41100 04","Applied Regression Analysis","Dacheng","Xiu","Autumn 2020","66","41","62.120000000000000","6.800000000000000","4.000000000000000","3.950000000000000","4.390000000000000","3.900000000000000","3.880000000000000"
"BUSN 41100 81","Applied Regression Analysis","Ekaterina","Smetanina","Spring 2020","33","12","36.360000000000000","6.250000000000000","3.420000000000000","2.920000000000000","4.080000000000000","3.500000000000000","3.580000000000000"
